Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Canada,CAN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,12.27234369,12.20453162,12.06845663,11.85444254,11.55970702,11.18567437,10.74513272,10.19796987,9.604702541,9.053040472,8.595913408,8.044097451,7.7490134,7.627553025,7.555866744,7.451976612,7.474071576,7.409855011,7.28743675,7.167505127,7.08872222,7.036978583,6.994637729,6.963187861,6.93335041,6.906424233,6.880706979,6.84503714,6.807088047,6.774675027,6.745502271,6.695680657,6.678807109,6.669790829,6.630660577,6.537641483,6.455886866,6.286025358,6.061907679,5.838082779,5.650074847,5.414002458,5.266164089,5.187391554,5.147338127,5.127447543,5.146738009,5.195249138,5.256224494,5.309201535,5.340293639,5.408416019,5.397732051,5.339739687,5.276965652,5.2319363,5.116563046,5.084213685,5.103686419,5.12524738,5.114192919,
Canada,CAN,"Population ages 00-04, male",SP.POP.0004.MA,1137336,1156676,1168264,1172194,1167501,1152449,1130036,1091930,1043492,995130,957550,923610,901427,900136,906043,907873,924993,928937,922851,916574,918667,923196,929170,935280,941260,946854,951934,958857,965319,977650,988064,992371,1002215,1013305,1019937,1017023,1014785,997135,968220,938905,916972,888196,874626,871558,875105,881221,894059,910602,929843,948500,963429,981446,988924,989004,987942,987216,977499,983209,1000583,1018818,1028041,
Canada,CAN,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,12.56023722,12.53375761,12.44169494,12.26960648,12.00720285,11.65191407,11.22351528,10.65828628,10.02722433,9.437037556,8.957810069,8.391929509,8.09806778,7.990647904,7.934950368,7.840472916,7.890204489,7.839201139,7.718760893,7.598458625,7.524989678,7.475130787,7.439438882,7.418856729,7.399689518,7.379042103,7.347765817,7.306236565,7.262391008,7.226131848,7.195894103,7.140506177,7.129284901,7.13213364,7.10277185,7.010792734,6.922842985,6.734594312,6.484185554,6.23573503,6.03249615,5.779111433,5.628429962,5.557564518,5.527509295,5.512859974,5.535837709,5.582576807,5.638048049,5.685148339,5.710553443,5.761067749,5.743126089,5.68422301,5.622058721,5.576356385,5.458911507,5.424445345,5.44165624,5.461652838,5.450113703,
Canada,CAN,"Population ages 00-14, total",SP.POP.0014.TO,6040212,6184734,6302723,6403116,6488386,6551050,6586492,6586960,6552014,6489225,6424984,6428568,6332207,6245024,6157471,6057084,5981437,5875082,5751375,5643120,5578695,5536691,5515548,5503708,5499795,5499194,5518158,5556572,5596278,5668678,5729961,5790497,5853882,5909629,5951548,5970934,5998254,5993554,5958026,5914914,5880513,5843483,5816282,5781391,5742896,5699388,5667703,5635757,5616013,5608093,5606922,5636891,5657280,5671952,5691799,5709424,5740699,5799752,5882337,5957010,5995422,
Canada,CAN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.72722813,33.85000102,33.86012338,33.76458681,33.57508708,33.29124036,32.85361199,32.27003846,31.58510176,30.85992495,30.13029276,29.27128091,28.49975403,27.76581126,26.99701568,26.17211347,25.50740142,24.76237272,24.00086153,23.31718922,22.75563313,22.30745397,21.95947174,21.6967995,21.47765736,21.27996672,21.14214271,21.01053411,20.88806569,20.78206216,20.69240039,20.65274567,20.63313708,20.60197842,20.52211146,20.37700599,20.25738024,20.0413437,19.75788947,19.45613095,19.163674,18.83724498,18.54677087,18.27008457,17.9798937,17.67594634,17.40097815,17.1356755,16.8917276,16.67641051,16.48857588,16.41526361,16.29672158,16.16725872,16.0615435,15.99148087,15.89803453,15.87003682,15.87025087,15.84589974,15.77525226,
Canada,CAN,"Population ages 0-14, female",SP.POP.0014.FE.IN,2953003,3023203,3080492,3129256,3170506,3200365,3218460,3219140,3202222,3171283,3139170,3140087,3091852,3048077,3004466,2955131,2916623,2863746,2802920,2749674,2717415,2697296,2687284,2681763,2680071,2679893,2688898,2707166,2726373,2761950,2792332,2821962,2852739,2879901,2900483,2910038,2924085,2922391,2905748,2885379,2868950,2850645,2836797,2819242,2800150,2778665,2762216,2745496,2734671,2729634,2728066,2743025,2753268,2761116,2772134,2782466,2799901,2830418,2871860,2908747,2927265,
Canada,CAN,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,33.35236207,33.43319826,33.39617253,33.25331961,33.02039722,32.69896229,32.25059395,31.66231745,30.97702558,30.2514937,29.5188949,28.66062095,27.88699852,27.14975298,26.37905529,25.55464811,24.87207252,24.11383308,23.34355089,22.65174519,22.07942411,21.63082352,21.28177986,21.01752573,20.79703682,20.59801316,20.45588669,20.31981962,20.19577307,20.09068369,20.00209007,19.95778939,19.93034286,19.89270223,19.81074806,19.66803101,19.55684678,19.35385425,19.08769853,18.80405709,18.52705817,18.21286054,17.93097748,17.66259377,17.38269498,17.09008809,16.8214573,16.56154728,16.32168866,16.10872541,15.92206516,15.85242979,15.73749489,15.61377273,15.5172737,15.4587384,15.38153609,15.36619888,15.37586879,15.35820666,15.29197902,
Canada,CAN,"Population ages 0-14, male",SP.POP.0014.MA.IN,3087210,3161548,3222242,3273857,3317863,3350686,3367982,3367754,3349745,3317921,3285812,3288501,3240393,3196991,3153039,3101954,3064832,3011357,2948466,2893444,2861280,2839375,2828227,2821914,2819703,2819301,2829250,2849400,2869910,2906738,2937630,2968540,3001125,3029694,3051031,3060899,3074114,3071097,3052229,3029513,3011563,2992846,2979490,2962146,2942737,2920723,2905490,2890267,2881360,2878473,2878857,2893869,2904002,2910806,2919638,2926958,2940759,2969286,3010433,3048239,3068158,
Canada,CAN,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,34.0937727,34.25859652,34.31599075,34.2681577,34.12266694,33.87734726,33.45080233,32.87250503,32.18869737,31.46458175,30.73852912,29.87935563,29.11041646,28.38018081,27.61371545,26.78876712,26.14306374,25.41252009,24.66107892,23.98683163,23.43734117,22.99046454,22.64432619,22.38406143,22.16701876,21.97142643,21.83836229,21.71167323,21.59121328,21.48465783,21.3942454,21.35983641,21.34859822,21.32446939,21.2471697,21.10013624,20.9715454,20.74202431,20.44081702,20.12051239,19.81220959,19.47316307,19.17374437,18.88837688,18.58748306,18.27184618,17.99021895,17.71920966,17.47094958,17.25307406,17.06391667,16.98695521,16.86484328,16.72963047,16.61471057,16.53312351,16.42286553,16.38178817,16.3722009,16.34092596,16.26570066,
Canada,CAN,"Population ages 05-09, female",SP.POP.0509.FE,996613,1017857,1039155,1061917,1084853,1104401,1117016,1125846,1128549,1122931,1111223,1111351,1077650,1033261,986929,947987,916919,895559,884570,881343,881300,880391,880927,881097,882157,884134,889164,898036,907773,922909,935937,948084,956981,962645,966986,971054,976923,983406,988921,992572,992377,990024,978732,957359,932199,909530,891875,878140,870994,869850,872657,875245,886150,904968,928048,947255,962092,969492,972124,972186,972758,
Canada,CAN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.25613674,11.25634669,11.26566449,11.2845522,11.29859701,11.2839486,11.19306155,11.07342383,10.9171325,10.71186585,10.44928572,10.14367419,9.719880524,9.203432129,8.665185673,8.19776792,7.819207352,7.540952095,7.3669595,7.260477621,7.160700497,7.060248951,6.976444169,6.905335576,6.845432864,6.795572472,6.764345794,6.740605447,6.724382569,6.713324725,6.704320173,6.70514406,6.685843893,6.649399561,6.604662508,6.563052296,6.533851123,6.51271209,6.496166028,6.468606258,6.408558505,6.325292757,6.186424056,5.997869542,5.786879746,5.594033715,5.431377528,5.297167446,5.198464112,5.133350035,5.093167067,5.058195756,5.065175019,5.117481917,5.194831921,5.262730468,5.285350235,5.263322209,5.204727841,5.133147632,5.081667897,
Canada,CAN,"Population ages 05-09, male",SP.POP.0509.MA,1041083,1063722,1085878,1109107,1132524,1152873,1165931,1176360,1180981,1176606,1164690,1165255,1130324,1083986,1035407,994452,962918,941644,931308,929029,929748,927464,926963,926772,928274,931331,937051,946553,956887,972801,986331,998777,1007161,1011957,1015652,1019747,1025143,1031696,1037755,1042027,1041955,1038758,1026106,1003451,977655,955265,938469,926060,920760,921680,926351,928791,938284,954943,975776,993276,1007133,1014218,1017097,1017697,1018817,
Canada,CAN,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.49726072,11.5265127,11.564297,11.60926077,11.64748291,11.65620174,11.58002905,11.48240135,11.34840015,11.15801177,10.89559062,10.58751783,10.15438718,9.622713038,9.067896223,8.58817974,8.213705297,7.94643404,7.78949305,7.701709654,7.615761797,7.509689634,7.421771591,7.351366068,7.297598536,7.258064453,7.23289396,7.212480463,7.19895843,7.19028911,7.183277538,7.18659958,7.164472725,7.122649796,7.072926683,7.029569393,6.99350719,6.968017636,6.949861776,6.920620169,6.854720182,6.758750576,6.603242146,6.398592304,6.17525458,5.976076928,5.810813181,5.677346607,5.582972203,5.524390704,5.49078351,5.451986307,5.449037697,5.488462146,5.552825389,5.610586976,5.624402266,5.595521747,5.531466436,5.45564644,5.40121389,
Canada,CAN,"Population ages 10-14, female",SP.POP.1014.FE,869802,901749,928132,951794,975730,1001182,1029130,1056456,1080796,1099315,1113819,1147416,1155063,1158478,1156955,1145400,1123257,1088196,1043329,998275,963674,939416,923134,912188,904428,897202,895275,897180,899662,907698,914710,927132,939783,951659,962705,971688,981896,989809,994014,996985,1001648,1013231,1024923,1033889,1038775,1035467,1025206,1006112,983006,960137,940410,931935,922787,911877,901366,893499,906441,924426,946484,965872,975524,
Canada,CAN,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.82388164,9.97231995,10.0620514,10.11432488,10.16209319,10.22933931,10.31239968,10.39092376,10.45519054,10.48658738,10.47369577,10.4728493,10.4181046,10.31876783,10.15800287,9.90490358,9.578793587,9.163025973,8.689154638,8.223762439,7.830001391,7.533595988,7.310697957,7.149002291,7.018253551,6.89601645,6.810833919,6.734177033,6.664302454,6.602683937,6.55226763,6.55696467,6.565691857,6.57351184,6.575424975,6.567337231,6.567108791,6.555116799,6.529624824,6.497368057,6.468424814,6.473565322,6.478389337,6.477332676,6.448477104,6.368606837,6.243341763,6.0691307,5.867000055,5.666173845,5.488604454,5.385818013,5.274587822,5.156551127,5.045476123,4.964071635,4.979622806,5.018662989,5.06745453,5.099811646,5.096118202,
Canada,CAN,"Population ages 10-14, male",SP.POP.1014.MA,908790,941151,968100,992556,1017837,1045365,1072015,1099464,1125272,1146186,1163572,1199636,1208642,1212868,1211589,1199630,1176921,1140776,1094307,1047841,1012865,988715,972094,959861,950169,941116,940265,943990,947703,956288,963235,977392,991749,1004432,1015443,1024129,1034186,1042267,1046253,1048582,1052637,1065892,1078758,1087137,1089976,1084236,1072962,1053606,1030757,1008293,989077,983632,976794,966859,955919,946466,956126,971858,992754,1011724,1021300,
Canada,CAN,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.03627476,10.19832621,10.3099988,10.38929045,10.46798118,10.56923145,10.647258,10.7318174,10.81307288,10.86953243,10.88512844,10.89990829,10.85796149,10.76681987,10.61086886,10.36011447,10.03915395,9.62688491,9.15282498,8.686663353,8.296589692,8.005644123,7.783115719,7.613838631,7.469730704,7.334319877,7.25770251,7.192956201,7.129863841,7.068236873,7.015073756,7.032730657,7.054840593,7.069685957,7.071471162,7.059774116,7.055195225,7.039412359,7.006769687,6.964157187,6.924993258,6.935301056,6.942072264,6.932220054,6.884719183,6.782909275,6.643568058,6.459286243,6.249929326,6.043535012,5.86257972,5.773901156,5.672679498,5.556945315,5.439826458,5.346180152,5.339551754,5.361821074,5.399078225,5.423626682,5.414373064,
Canada,CAN,"Population ages 15-19, female",SP.POP.1519.FE,677722,714202,754605,796686,836772,872344,911497,945532,973813,997343,1020361,1067790,1093214,1115247,1135410,1152851,1171101,1187228,1195807,1192938,1179811,1156723,1119942,1072331,1025346,986349,961581,949377,943493,944372,942187,942011,943950,947821,954375,962528,973361,985838,997478,1008042,1017804,1032219,1042669,1047692,1051964,1057095,1071021,1083177,1091597,1092176,1083175,1085457,1081795,1069108,1049786,1025384,1013235,1000719,990545,983367,977807,
Canada,CAN,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.654458583,7.898260996,8.180814546,8.466057748,8.714872834,8.912962467,9.133665019,9.299915386,9.420280993,9.51385339,9.594868147,9.746076645,9.860255313,9.933702091,9.968842086,9.969336894,9.986794969,9.996911285,9.95903877,9.827391494,9.586147343,9.276275424,8.869308924,8.404077003,7.956569138,7.581209639,7.315258629,7.125964854,6.98897939,6.86945263,6.749096162,6.662192584,6.594801109,6.547005968,6.518528463,6.505426384,6.510025537,6.528820286,6.552374958,6.569426202,6.572758426,6.594881574,6.590558477,6.563808929,6.530355682,6.501630909,6.522348357,6.534007591,6.515119869,6.445390882,6.321837143,6.273052638,6.183467571,6.045677757,5.876274353,5.696794444,5.566307816,5.432854153,5.303355231,5.19218464,5.108043518,
Canada,CAN,"Population ages 15-19, male",SP.POP.1519.MA,701183,737078,776416,818586,860551,899373,939099,973076,1001859,1026745,1051781,1100988,1127702,1152281,1175954,1196643,1215656,1232252,1241866,1240805,1229879,1208839,1173078,1125908,1079321,1040549,1011170,996294,990294,993406,994028,991961,992712,997282,1006609,1018551,1029030,1041356,1053593,1065594,1077038,1088865,1098145,1104181,1111357,1119679,1133820,1144449,1150113,1147819,1136647,1137832,1135604,1125505,1109125,1087471,1072381,1056417,1042778,1032482,1024372,
Canada,CAN,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.743553623,7.986991215,8.268621002,8.568315205,8.850359679,9.093177788,9.327132337,9.49814942,9.627155798,9.736850816,9.839330406,10.00358613,10.13082981,10.22897992,10.29878448,10.33431982,10.36956655,10.39883811,10.38701098,10.28634847,10.07419183,9.787991004,9.392300063,8.930957686,8.485054953,8.109226116,7.804997219,7.591499681,7.450282574,7.342591075,7.23933082,7.13755481,7.061690813,7.019360055,7.00995443,7.021327333,7.020024268,7.033259632,7.055928435,7.077144211,7.085523152,7.084778415,7.066828443,7.04090266,7.019768635,7.004634051,7.020387904,7.016210363,6.973637307,6.879828321,6.737273849,6.679050312,6.594962356,6.468751755,6.311672246,6.142652951,5.988783453,5.828338688,5.671134939,5.534903961,5.430660546,
Canada,CAN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.57401678,58.44639158,58.43288695,58.52210835,58.69766396,58.95579678,59.37027269,59.91263177,60.53932654,61.19493381,61.84738176,62.61301837,63.30271925,63.95343774,64.62150568,65.32126674,65.81498811,66.37101271,66.93542979,67.42997139,67.81649388,68.09673374,68.29295975,68.40598208,68.45844139,68.46314655,68.42066449,68.35407309,68.26707702,68.16493915,68.05508117,67.93070769,67.80604689,67.7053641,67.6561795,67.66816673,67.6663617,67.75619384,67.91189269,68.09211711,68.27134994,68.48999677,68.68572505,68.86716827,69.04442219,69.20650153,69.33034088,69.42767915,69.47633483,69.45565817,69.35777322,69.13351886,68.89937956,68.6308948,68.31509023,67.95488432,67.64695567,67.28747162,66.89774245,66.50620337,66.12038624,
Canada,CAN,"Population ages 15-64, female",SP.POP.1564.FE.IN,5190906,5290454,5395803,5513054,5641169,5773881,5924992,6086704,6247631,6397976,6552996,6831778,6986312,7143214,7317525,7504097,7665631,7826059,7975547,8117123,8270793,8410056,8535569,8633251,8718725,8794704,8876812,8984188,9086981,9234471,9357094,9459802,9559046,9654406,9756329,9860246,9965629,10078762,10184628,10292393,10412933,10561666,10708737,10834564,10963488,11091746,11226895,11354432,11487968,11618288,11733357,11814723,11908497,11993473,12063083,12091328,12171637,12249269,12346654,12444303,12503008,
Canada,CAN,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,58.62810872,58.50642091,58.49688777,58.58496132,58.75201771,58.99323922,59.37141727,59.86664707,60.43709877,61.03156608,61.62048989,62.35591495,63.01311793,63.62584738,64.24749337,64.89206292,65.37016129,65.89840175,66.42272955,66.86864481,67.20148248,67.44400507,67.59690127,67.66054917,67.65629222,67.59725414,67.53065285,67.43475704,67.3123681,67.17241975,67.02692479,66.90264264,66.78320433,66.68710189,66.63723696,66.64231068,66.65206476,66.74770263,66.90225723,67.07567831,67.24447383,67.47883047,67.68835124,67.87871515,68.05884763,68.21942393,68.37001491,68.49288626,68.56512653,68.56443027,68.48049357,68.27939709,68.06816689,67.82162992,67.52420503,67.17662132,66.86611583,66.500678,66.10368337,65.70601937,65.31547983,
Canada,CAN,"Population ages 15-64, male",SP.POP.1564.MA.IN,5299114,5388284,5480888,5585078,5702156,5827439,5977560,6142656,6310635,6470090,6635343,6919320,7078601,7241077,7421352,7613380,7767867,7921038,8064332,8201973,8354869,8491471,8617503,8718879,8811439,8897624,8981158,9093130,9202967,9358737,9488133,9586211,9678363,9766664,9864357,9968090,10070444,10184269,10294243,10408452,10536629,10684553,10831163,10957769,11089741,11223024,11354804,11479659,11610930,11738908,11851678,11925250,12009350,12084219,12145992,12170544,12255257,12341034,12449027,12557589,12626203,
Canada,CAN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,58.52106615,58.38754384,58.36995065,58.4601909,58.64400743,58.91872633,59.3691323,59.95819676,60.64076719,61.35730398,62.07314119,62.86902088,63.59136333,64.28016241,64.99478147,65.74987025,66.26002456,66.84478669,67.45038623,67.99485489,68.43646939,68.75558414,68.99642199,69.16013336,69.27089127,69.34111888,69.32358184,69.2872455,69.23674879,69.17350964,69.1004067,68.97662952,68.84733454,68.74256533,68.69469416,68.71447214,68.70037862,68.78399704,68.94069153,69.1277431,69.31745361,69.5197959,69.70116189,69.87314318,70.0471706,70.21048771,70.30669654,70.37773891,70.40216312,70.36099628,70.24873024,70.00098512,69.74368883,69.45309608,69.11889728,68.74615501,68.44030585,68.08647035,67.70386624,67.31841204,66.93723495,
Canada,CAN,"Population ages 15-64, total",SP.POP.1564.TO,10490026,10678740,10876698,11098133,11343324,11601322,11902552,12229366,12558278,12868071,13188336,13751091,14064891,14384265,14738853,15117480,15433488,15747082,16039873,16319094,16625666,16901551,17153103,17352170,17530189,17692326,17857984,18077329,18289943,18593201,18845226,19046018,19237433,19421124,19620741,19828337,20036157,20263132,20478949,20700879,20949562,21246215,21539898,21792346,22053241,22314773,22581706,22834087,23098879,23357170,23585034,23739986,23917884,24077745,24209116,24261870,24426969,24590405,24795767,25001932,25129210,
Canada,CAN,"Population ages 20-24, female",SP.POP.2024.FE,592069,603872,619250,639886,666439,697812,740136,787513,835404,878572,916676,969537,1000071,1027134,1055164,1084481,1105226,1127732,1151451,1175470,1199971,1214751,1227663,1235017,1233788,1219705,1191905,1154369,1110141,1074969,1045973,1021316,1005123,995669,990501,986946,985545,987892,992643,1000176,1010606,1025789,1042666,1059196,1075994,1090497,1106962,1118954,1129840,1140955,1151193,1156378,1170379,1191334,1212008,1221441,1222510,1212831,1198115,1181874,1163289,
Canada,CAN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.687053139,6.678140274,6.713398367,6.799801363,6.94087358,7.129726694,7.416540823,7.745695184,8.081363669,8.380868589,8.619873162,8.849286003,9.020149289,9.148859402,9.264282867,9.37810222,9.425028868,9.49592922,9.58963038,9.683489184,9.749952378,9.741634367,9.722402508,9.679078173,9.574055187,9.374812425,9.067461161,8.664623843,8.223438796,7.819425999,7.492534574,7.22306448,7.022176896,6.877513859,6.765276765,6.670460859,6.591519261,6.542424686,6.520618463,6.518159718,6.52627636,6.553798867,6.590539404,6.635879819,6.679529502,6.707064469,6.741221644,6.749821129,6.743369803,6.733256411,6.718814713,6.682913712,6.689806092,6.736850353,6.784322897,6.786042473,6.715982092,6.584398816,6.414677057,6.240302427,6.07699777,
Canada,CAN,"Population ages 20-24, male",SP.POP.2024.MA,588823,601609,618377,639083,663908,693079,742481,795849,847061,890590,927407,986398,1020849,1048304,1073887,1100094,1121225,1145567,1171400,1196892,1222579,1242531,1261558,1275122,1279452,1269967,1241223,1201166,1153157,1114312,1082765,1057472,1040768,1030708,1025015,1021805,1022680,1028047,1035948,1046224,1059032,1073567,1089062,1103719,1119084,1133619,1152539,1169178,1185831,1202142,1215842,1211854,1218251,1235857,1258166,1272658,1277567,1269556,1254725,1237212,1216655,
Canada,CAN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.502705148,6.519051061,6.585542542,6.689413794,6.827979807,7.007423348,7.374320821,7.768251812,8.139656746,8.445664905,8.67582585,8.962422389,9.170900589,9.305955673,9.40489431,9.500518147,9.564064868,9.667319626,9.797632238,9.922304307,10.01440083,10.06079571,10.10071889,10.11455826,10.05837478,9.897129493,9.580728539,9.152563926,8.675555449,8.236248743,7.885587453,7.608934366,7.403536845,7.254624453,7.1381312,7.043754046,6.976700012,6.943372773,6.937760437,6.948498786,6.967066029,6.985237959,7.008379325,7.037954901,7.068577182,7.091843915,7.136296235,7.167818777,7.190215753,7.205435106,7.206686559,7.11355949,7.074932069,7.102992277,7.159814495,7.188698386,7.134659251,7.004241259,6.823807869,6.632415653,6.450040139,
Canada,CAN,"Population ages 25-29, female",SP.POP.2529.FE,596611,593937,592555,594010,599390,608962,625253,648515,678064,712181,750902,802960,845053,889895,936251,981054,1013169,1038530,1057403,1074966,1098201,1124989,1152129,1175264,1194474,1209992,1229301,1251044,1266330,1276028,1267947,1243725,1205520,1159645,1117103,1083561,1059602,1044076,1033769,1026814,1023049,1028834,1037251,1045365,1055333,1067433,1088653,1112280,1137922,1162681,1184274,1199459,1210076,1214032,1215737,1219092,1239753,1270149,1306806,1337916,1352972,
Canada,CAN,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.738359322,6.568268905,6.423997345,6.312304163,6.242562414,6.221924393,6.265351669,6.378561434,6.559325387,6.793634693,7.06103508,7.328886936,7.621966998,7.926451765,8.220236119,8.483716789,8.639996534,8.744815372,8.806368032,8.855541357,8.923054708,9.021794103,9.124210368,9.210786635,9.268975524,9.300160306,9.351948686,9.390261148,9.380419658,9.281948878,9.08258271,8.796008506,8.422230086,8.010166206,7.629987084,7.323448151,7.086821204,6.914504701,6.790769701,6.691763553,6.60662717,6.57325234,6.556309474,6.549227276,6.551270928,6.565211175,6.629727519,6.709564693,6.791606626,6.861472396,6.911889613,6.931888241,6.916713524,6.865203751,6.805197001,6.77299363,6.810710541,6.895575571,6.996608633,7.064204802,7.067898392,
Canada,CAN,"Population ages 25-29, male",SP.POP.2529.MA,619029,612616,605216,600311,600805,607062,624369,650792,685404,725204,768419,823013,867911,916532,967007,1014491,1042196,1061047,1072853,1084692,1104361,1129584,1157766,1184395,1208698,1230074,1254013,1279956,1298297,1309447,1300771,1276648,1236608,1187623,1141980,1106175,1081840,1066946,1057967,1052702,1050821,1057661,1066630,1074722,1084075,1095038,1113061,1134518,1160207,1187432,1213374,1228128,1235687,1233798,1228300,1225813,1253408,1292615,1338806,1378289,1399227,
Canada,CAN,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.83628575,6.638315633,6.445380163,6.283584837,6.178993625,6.137745749,6.201232418,6.352349016,6.586249309,6.877267201,7.18850702,7.47790633,7.796967419,8.136195423,8.468860718,8.761236188,8.889947117,8.954065807,8.973382487,8.99216483,9.046049764,9.146257164,9.26970246,9.394887033,9.502143483,9.58623297,9.679452818,9.752929268,9.767489074,9.678555472,9.473290263,9.185991367,8.796648626,8.359071491,7.952669834,7.625352547,7.380291715,7.206092857,7.085216502,6.991522742,6.913047891,6.881743075,6.864023597,6.853053491,6.847445357,6.850483436,6.891853622,6.955330654,7.034844785,7.117261508,7.192060021,7.209089297,7.176188579,7.09115568,6.989858086,6.92409004,6.999741438,7.131460361,7.281079762,7.388699288,7.417936131,
Canada,CAN,"Population ages 30-34, female",SP.POP.3034.FE,628941,624936,620079,615609,612207,609923,608271,609546,613458,620720,634400,662462,684233,712057,746925,787807,826390,869192,913616,956180,995937,1027031,1051459,1070800,1090819,1112961,1137212,1166271,1195993,1231109,1260128,1281024,1298411,1308833,1308968,1295930,1273067,1237974,1194742,1153794,1122157,1100995,1088580,1082232,1081215,1082432,1087197,1095572,1109301,1127989,1150253,1168266,1193166,1221688,1248744,1266875,1279880,1285862,1291673,1302756,1319543,
Canada,CAN,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.103497955,6.911080874,6.722393996,6.541824121,6.376050186,6.231737475,6.095180954,5.995281154,5.934343949,5.921170757,5.965518969,6.046513044,6.171451721,6.34241267,6.557961282,6.812599212,7.047198525,7.318926432,7.608867638,7.876982545,8.092143289,8.236217471,8.326966785,8.392080058,8.464629158,8.554364348,8.651382925,8.753960778,8.859392173,8.955202307,9.026571312,9.059796402,9.071201371,9.040667879,8.940453098,8.758785643,8.51452107,8.198618917,7.848195643,7.519291295,7.246647963,7.034295171,6.880756314,6.780197889,6.711936916,6.65746175,6.620857491,6.608772987,6.62078375,6.656739661,6.713328178,6.751615559,6.820058401,6.908494077,6.989960351,7.038463254,7.031147471,6.980878977,6.915586013,6.878562144,6.893269056,
Canada,CAN,"Population ages 30-34, male",SP.POP.3034.MA,640209,639865,638052,635659,632896,629733,627609,627694,630598,638115,653865,682929,706775,737596,775811,820180,859804,903049,946810,987141,1023146,1049640,1067782,1079905,1093725,1112310,1136317,1167907,1201883,1241435,1273924,1297563,1317656,1330714,1333078,1321384,1298136,1261700,1216666,1174261,1141936,1121592,1109473,1102552,1100278,1099889,1103251,1108947,1118088,1130958,1147916,1165604,1190616,1218671,1243696,1257783,1272482,1280146,1288159,1302859,1325129,
Canada,CAN,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.07018668,6.93358883,6.795077251,6.653576694,6.509041799,6.366958779,6.233408967,6.126893468,6.059599268,6.05138889,6.116856859,6.205104435,6.349386925,6.547750008,6.794408335,7.08315377,7.334143848,7.620736766,7.919158889,8.183461982,8.380798781,8.498950892,8.549241783,8.566054076,8.598293346,8.668476886,8.77097775,8.89914495,9.042134992,9.175852172,9.277766456,9.336489367,9.373189795,9.366218958,9.283463377,9.108888618,8.855860449,8.521452169,8.148028911,7.798856577,7.512467729,7.297716165,7.139731257,7.030515013,6.949786677,6.880830662,6.831110218,6.79856066,6.779456855,6.778764964,6.804067193,6.842073687,6.914439923,7.00421496,7.077468446,7.1046753,7.106259002,7.062666427,7.005635728,6.984336714,7.025109413,
Canada,CAN,"Population ages 35-39, female",SP.POP.3539.FE,626980,632618,634964,635702,635977,635739,631137,626897,623069,619483,617953,628408,627524,628552,635321,649495,668669,692499,719398,749665,785889,827795,873645,918258,958620,992910,1026173,1056870,1082960,1113956,1144347,1173527,1203209,1232057,1259190,1282285,1302697,1321529,1333792,1335998,1327003,1308864,1277193,1235374,1196163,1166096,1143196,1130158,1127536,1131325,1138194,1143018,1152963,1165430,1180541,1196914,1221888,1251909,1286165,1317775,1339678,
Canada,CAN,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.081352543,6.996041417,6.883761922,6.755344171,6.623613121,6.495512717,6.32431455,6.165930866,6.027326341,5.90936923,5.810859416,5.735691568,5.659961253,5.598620184,5.578086226,5.616538463,5.702206769,5.831102595,5.991359541,6.175718757,6.385467616,6.638461432,6.918774014,7.196579378,7.438778682,7.63163608,7.806646865,7.932798438,8.022090825,8.103021495,8.197210824,8.299546048,8.40608481,8.510342218,8.600460402,8.666561094,8.712688906,8.751971073,8.761605587,8.706717465,8.569498397,8.362375018,8.072948406,7.739640431,7.42551078,7.172035239,6.961881129,6.817405191,6.729620165,6.676429007,6.642950575,6.60570242,6.590258873,6.590364704,6.608186175,6.649778417,6.712563493,6.796552755,6.886098425,6.957861785,6.998450656,
